1 0.691265
2 0.597880
3 0.585818
4 0.587443
5 0.589019
6 0.589507
7 0.589607
8 0.589633
9 0.589645
10 0.589650
11 0.525602
12 0.406350
13 0.380160
14 0.374825
15 0.373159
16 0.372299
17 0.372004
18 0.371963
19 0.371962
20 0.371960
21 0.484774
22 0.346450
23 0.318900
24 0.313138
25 0.311944
26 0.311488
27 0.311282
28 0.311225
29 0.311230
30 0.311242
31 0.467476
32 0.311369
33 0.279192
34 0.271705
35 0.269971
36 0.269475
37 0.269305
38 0.269260
39 0.269262
40 0.269273
41 0.457453
42 0.287217
43 0.250164
44 0.240705
45 0.238227
46 0.237546
47 0.237352
48 0.237309
49 0.237309
50 0.237316
51 0.451211
52 0.270220
53 0.228814
54 0.217432
55 0.214165
56 0.213225
57 0.212960
58 0.212899
59 0.212890
60 0.212892
61 0.447336
62 0.258319
63 0.213275
64 0.200199
65 0.196212
66 0.195005
67 0.194650
68 0.194553
69 0.194528
70 0.194520
71 0.445094
72 0.250173
73 0.202215
74 0.187741
75 0.183146
76 0.181697
77 0.181244
78 0.181103
79 0.181055
80 0.181035
81 0.443972
82 0.244791
83 0.194586
84 0.179020
85 0.173946
86 0.172292
87 0.171748
88 0.171564
89 0.171492
90 0.171460
91 0.443530
92 0.241353
93 0.189463
94 0.173068
95 0.167625
96 0.165805
97 0.165184
98 0.164962
99 0.164871
100 0.164829
