1 0.671523
2 0.584339
3 0.583782
4 0.589314
5 0.592722
6 0.594287
7 0.595044
8 0.595211
9 0.595413
10 0.595350
11 0.517294
12 0.378191
13 0.337584
14 0.325209
15 0.320169
16 0.317559
17 0.316525
18 0.316225
19 0.316103
20 0.316022
21 0.458199
22 0.288401
23 0.240907
24 0.226081
25 0.221729
26 0.220028
27 0.219340
28 0.219138
29 0.219115
30 0.219118
31 0.435652
32 0.240885
33 0.185402
34 0.166601
35 0.160601
36 0.158476
37 0.157661
38 0.157363
39 0.157268
40 0.157240
41 0.428044
42 0.216612
43 0.154712
44 0.132479
45 0.124659
46 0.121748
47 0.120596
48 0.120123
49 0.119921
50 0.119829
51 0.427350
52 0.206596
53 0.140425
54 0.115849
55 0.106667
56 0.103030
57 0.101502
58 0.100821
59 0.100497
60 0.100334
61 0.428656
62 0.203653
63 0.135079
64 0.109203
65 0.099230
66 0.095114
67 0.093304
68 0.092459
69 0.092041
70 0.091824
71 0.429842
72 0.203159
73 0.133418
74 0.106911
75 0.096542
76 0.092168
77 0.090199
78 0.089261
79 0.088790
80 0.088544
81 0.430556
82 0.203233
83 0.132951
84 0.106143
85 0.095583
86 0.091084
87 0.089039
88 0.088056
89 0.087561
90 0.087303
91 0.430940
92 0.203359
93 0.132817
94 0.105867
95 0.095214
96 0.090652
97 0.088568
98 0.087564
99 0.087058
100 0.086794
