1 0.341148
2 0.203963
3 0.194845
4 0.189351
5 0.183656
6 0.183517
7 0.183720
8 0.183469
9 0.183475
10 0.183523
11 0.183501
12 0.183486
13 0.183487
14 0.183488
15 0.183487
16 0.183487
17 0.183487
18 0.183487
19 0.183487
20 0.183487
21 0.183487
22 0.183487
23 0.183487
24 0.183487
25 0.183487
26 0.183487
27 0.183487
28 0.183487
29 0.183487
30 0.183487
31 -nan
32 -nan
33 -nan
34 -nan
35 -nan
36 -nan
37 -nan
38 -nan
39 -nan
40 -nan
41 -nan
42 -nan
43 -nan
44 -nan
45 -nan
46 -nan
47 -nan
48 -nan
49 -nan
50 -nan
51 -nan
52 -nan
53 -nan
54 -nan
55 -nan
56 -nan
57 -nan
58 -nan
59 -nan
60 -nan
61 -nan
62 -nan
63 -nan
64 -nan
65 -nan
66 -nan
67 -nan
68 -nan
69 -nan
70 -nan
71 -nan
72 -nan
73 -nan
74 -nan
75 -nan
76 -nan
77 -nan
78 -nan
79 -nan
80 -nan
81 -nan
82 -nan
83 -nan
84 -nan
85 -nan
86 -nan
87 -nan
88 -nan
89 -nan
90 -nan
