1 0.998014
2 0.244987
3 0.233350
4 0.221810
5 0.208822
6 0.200000
7 0.191374
8 0.189014
9 0.187402
10 0.186263
11 0.995052
12 0.171094
13 0.162044
14 0.154069
15 0.151969
16 0.150667
17 0.148031
18 0.146859
19 0.147526
20 0.147754
21 0.996452
22 0.147347
23 0.138298
24 0.132829
25 0.131217
26 0.132031
27 0.131494
28 0.131299
29 0.130762
30 0.131250
31 0.996387
32 0.133789
33 0.126855
34 0.119906
35 0.120182
36 0.121061
37 0.120785
38 0.120785
39 0.121175
40 0.121273
41 0.996875
42 0.124479
43 0.116992
44 0.112533
45 0.112370
46 0.113298
47 0.113102
48 0.112988
49 0.112939
50 0.113135
51 0.996875
52 0.116569
53 0.110742
54 0.105990
55 0.105648
56 0.106706
57 0.106396
58 0.106201
59 0.106283
60 0.106266
61 0.996810
62 0.110319
63 0.104443
64 0.100163
65 0.100179
66 0.100911
67 0.100863
68 0.100814
69 0.100846
70 0.100993
71 0.997168
72 0.106445
73 0.098828
74 0.095296
75 0.095443
76 0.095817
77 0.095768
78 0.095736
79 0.095882
80 0.096012
81 0.996973
82 0.101188
83 0.094059
84 0.091064
85 0.090088
86 0.091243
87 0.090967
88 0.090625
89 0.090755
90 0.091048
91 0.996842
92 0.097982
93 0.089372
94 0.085335
95 0.085856
96 0.086572
97 0.086556
98 0.086312
99 0.086247
100 0.086458
