1 0.628856
2 0.523651
3 0.549664
4 0.569205
5 0.573782
6 0.574497
7 0.575442
8 0.576872
9 0.578234
10 0.579243
11 0.518936
12 0.369429
13 0.343633
14 0.342582
15 0.344100
16 0.344477
17 0.344397
18 0.344362
19 0.344395
20 0.344424
21 0.474696
22 0.313300
23 0.280714
24 0.273765
25 0.272568
26 0.272285
27 0.272115
28 0.272043
29 0.272034
30 0.272039
31 0.454497
32 0.276231
33 0.235445
34 0.224320
35 0.221480
36 0.220823
37 0.220664
38 0.220636
39 0.220636
40 0.220638
41 0.443600
42 0.250887
43 0.203149
44 0.188676
45 0.184441
46 0.183312
47 0.183026
48 0.182964
49 0.182948
50 0.182941
51 0.438137
52 0.234791
53 0.181582
54 0.164434
55 0.159019
56 0.157371
57 0.156855
58 0.156684
59 0.156615
60 0.156586
61 0.436062
62 0.225649
63 0.168534
64 0.149454
65 0.143116
66 0.140980
67 0.140209
68 0.139907
69 0.139775
70 0.139716
71 0.435888
72 0.221127
73 0.161410
74 0.140986
75 0.133940
76 0.131397
77 0.130399
78 0.129978
79 0.129785
80 0.129693
81 0.436395
82 0.219138
83 0.157762
84 0.136470
85 0.128948
86 0.126118
87 0.124956
88 0.124446
89 0.124205
90 0.124087
91 0.437003
92 0.218355
93 0.155937
94 0.134093
95 0.126263
96 0.123246
97 0.121978
98 0.121411
99 0.121142
100 0.121007
