1 0.999349
2 0.219238
3 0.188477
4 0.166504
5 0.152669
6 0.144368
7 0.141439
8 0.140788
9 0.140137
10 0.138835
11 0.902832
12 0.162923
13 0.111003
14 0.105957
15 0.096842
16 0.094076
17 0.090332
18 0.090007
19 0.093587
20 0.091634
21 0.860189
22 0.116211
23 0.064616
24 0.049316
25 0.044271
26 0.044596
27 0.044759
28 0.044108
29 0.045085
30 0.045410
31 0.840169
32 0.062663
33 0.028158
34 0.020182
35 0.021322
36 0.018880
37 0.015462
38 0.014974
39 0.015788
40 0.019043
41 0.831055
42 0.040853
43 0.010417
44 0.008138
45 0.006999
46 0.006348
47 0.005208
48 0.004883
49 0.005208
50 0.005697
51 0.827474
52 0.026367
53 0.005697
54 0.003581
55 0.003255
56 0.002116
57 0.001302
58 0.001139
59 0.001790
60 0.002116
61 0.820964
62 0.023763
63 0.004232
64 0.001465
65 0.000977
66 0.000814
67 0.000977
68 0.000163
69 0.000488
70 0.000977
71 0.821940
72 0.023438
73 0.004069
74 0.000651
75 0.000814
76 0.000651
77 0.000488
78 0.000163
79 0.000488
80 0.000651
81 0.822266
82 0.023275
83 0.004232
84 0.000651
85 0.000488
86 0.000326
87 0.000488
88 0.000000
89 0.000000
90 0.000326
91 0.818034
92 0.024902
93 0.003906
94 0.000651
95 0.000326
96 0.000326
97 0.000000
98 0.000000
99 0.000163
100 0.000326
