1 0.654967
2 0.558617
3 0.569786
4 0.583520
5 0.590811
6 0.593079
7 0.595458
8 0.595173
9 0.596899
10 0.595546
11 0.503406
12 0.348939
13 0.304137
14 0.290440
15 0.285078
16 0.281790
17 0.280100
18 0.279506
19 0.279329
20 0.279241
21 0.441342
22 0.253505
23 0.200078
24 0.182693
25 0.177827
26 0.175867
27 0.174823
28 0.174434
29 0.174424
30 0.174511
31 0.423648
32 0.211384
33 0.149157
34 0.126289
35 0.118313
36 0.115254
37 0.113888
38 0.113293
39 0.113063
40 0.112986
41 0.420324
42 0.193451
43 0.124706
44 0.097950
45 0.087481
46 0.083095
47 0.081088
48 0.080131
49 0.079652
50 0.079395
51 0.421469
52 0.188197
53 0.116145
54 0.087546
55 0.075893
56 0.070802
57 0.068398
58 0.067193
59 0.066552
60 0.066191
61 0.422916
62 0.187980
63 0.114488
64 0.085162
65 0.073085
66 0.067685
67 0.065079
68 0.063752
69 0.063043
70 0.062646
71 0.423353
72 0.188005
73 0.114180
74 0.084708
75 0.072541
76 0.067062
77 0.064392
78 0.063021
79 0.062282
80 0.061866
81 0.423502
82 0.188035
83 0.114105
84 0.084546
85 0.072307
86 0.066778
87 0.064078
88 0.062689
89 0.061939
90 0.061516
91 0.423573
92 0.188041
93 0.114084
94 0.084478
95 0.072194
96 0.066637
97 0.063923
98 0.062525
99 0.061770
100 0.061345
