1 0.390137
2 0.191895
3 0.138672
4 0.120117
5 0.120117
6 0.128906
7 0.139160
8 0.149902
9 0.171875
10 0.152832
11 0.335449
12 0.153320
13 0.101562
14 0.084473
15 0.075195
16 0.076660
17 0.082031
18 0.104492
19 0.095703
20 0.106445
21 0.333008
22 0.141602
23 0.091797
24 0.071289
25 0.062988
26 0.056152
27 0.068848
28 0.077148
29 0.078125
30 0.085449
31 0.330566
32 0.145020
33 0.088867
34 0.064453
35 0.057129
36 0.051758
37 0.058594
38 0.063477
39 0.080078
40 0.084473
41 0.336914
42 0.154785
43 0.091309
44 0.062012
45 0.052246
46 0.053711
47 0.052734
48 0.059570
49 0.082520
50 0.083984
51 0.336914
52 0.152832
53 0.088867
54 0.064941
55 0.056152
56 0.061523
57 0.058105
58 0.065430
59 0.081055
60 0.082031
61 0.336426
62 0.148926
63 0.089844
64 0.062500
65 0.049805
66 0.057129
67 0.055664
68 0.063477
69 0.076660
70 0.079590
71 0.330078
72 0.155273
73 0.088379
74 0.061035
75 0.051758
76 0.058594
77 0.060059
78 0.067383
79 0.078613
80 0.086426
81 0.326172
82 0.155273
83 0.094727
84 0.068359
85 0.050781
86 0.056152
87 0.052246
88 0.067383
89 0.078125
90 0.081055
91 0.326660
92 0.153809
93 0.089355
94 0.063477
95 0.055176
96 0.054199
97 0.055664
98 0.067871
99 0.083496
100 0.082520
