1 0.066634
2 0.040299
3 0.038145
4 0.039889
5 0.039596
6 0.039023
7 0.039277
8 0.039154
9 0.039499
10 0.039629
11 0.034069
12 0.021582
13 0.015280
14 0.014434
15 0.014557
16 0.014766
17 0.014460
18 0.014349
19 0.014401
20 0.014414
21 0.020267
22 0.012689
23 0.008717
24 0.008151
25 0.008210
26 0.008503
27 0.008444
28 0.008145
29 0.008171
30 0.008281
31 0.016810
32 0.009460
33 0.006465
34 0.006152
35 0.006159
36 0.006263
37 0.006204
38 0.006100
39 0.006068
40 0.006081
41 0.015645
42 0.008242
43 0.005658
44 0.005534
45 0.005599
46 0.005456
47 0.005436
48 0.005339
49 0.005482
50 0.005391
51 0.015098
52 0.007656
53 0.005404
54 0.005319
55 0.005436
56 0.005182
57 0.005156
58 0.005104
59 0.005241
60 0.005137
61 0.014850
62 0.007311
63 0.005221
64 0.005208
65 0.005378
66 0.004987
67 0.005013
68 0.004987
69 0.005065
70 0.005085
71 0.014733
72 0.007240
73 0.005091
74 0.005111
75 0.005280
76 0.004974
77 0.004974
78 0.004941
79 0.005046
80 0.005039
81 0.014648
82 0.007168
83 0.005052
84 0.005033
85 0.005208
86 0.004961
87 0.004876
88 0.004896
89 0.005007
90 0.005026
91 0.014674
92 0.007096
93 0.005059
94 0.005020
95 0.005150
96 0.004954
97 0.004876
98 0.004915
99 0.005020
100 0.005039
