1 0.020010
2 0.015315
3 0.014327
4 0.013999
5 0.013913
6 0.013893
7 0.013883
8 0.013877
9 0.013875
10 0.013875
11 0.011762
12 0.011228
13 0.010788
14 0.010606
15 0.010563
16 0.010559
17 0.010562
18 0.010566
19 0.010572
20 0.010578
21 0.009232
22 0.008893
23 0.008772
24 0.008733
25 0.008729
26 0.008740
27 0.008753
28 0.008767
29 0.008779
30 0.008789
31 0.007778
32 0.007377
33 0.007195
34 0.007107
35 0.007064
36 0.007042
37 0.007030
38 0.007023
39 0.007019
40 0.007016
41 0.006406
42 0.006150
43 0.006039
44 0.005988
45 0.005961
46 0.005947
47 0.005938
48 0.005933
49 0.005929
50 0.005927
51 0.005428
52 0.005182
53 0.005066
54 0.005008
55 0.004976
56 0.004958
57 0.004946
58 0.004938
59 0.004933
60 0.004929
61 0.004571
62 0.004389
63 0.004304
64 0.004263
65 0.004240
66 0.004227
67 0.004218
68 0.004212
69 0.004208
70 0.004205
71 0.003915
72 0.003755
73 0.003677
74 0.003637
75 0.003615
76 0.003602
77 0.003593
78 0.003587
79 0.003583
80 0.003580
81 0.003361
82 0.003236
83 0.003175
84 0.003145
85 0.003128
86 0.003117
87 0.003110
88 0.003106
89 0.003102
90 0.003100
91 0.002929
92 0.002827
93 0.002777
94 0.002751
95 0.002736
96 0.002727
97 0.002721
98 0.002717
99 0.002715
100 0.002713
