1 1.000000
2 0.384082
3 0.375016
4 0.393962
5 0.409456
6 0.416813
7 0.427051
8 0.419108
9 0.426742
10 0.419124
11 1.000000
12 0.310677
13 0.283301
14 0.260010
15 0.254557
16 0.249235
17 0.248926
18 0.247705
19 0.247965
20 0.247103
21 1.000000
22 0.200488
23 0.170345
24 0.158333
25 0.150309
26 0.144417
27 0.142920
28 0.142008
29 0.141536
30 0.141325
31 1.000000
32 0.139844
33 0.104557
34 0.096956
35 0.093457
36 0.087467
37 0.084798
38 0.083968
39 0.085156
40 0.084408
41 1.000000
42 0.098942
43 0.069271
44 0.060091
45 0.059717
46 0.055697
47 0.052230
48 0.052214
49 0.052018
50 0.052165
51 1.000000
52 0.074593
53 0.048730
54 0.040169
55 0.037907
56 0.036426
57 0.033464
58 0.033382
59 0.033512
60 0.033903
61 1.000000
62 0.059831
63 0.034049
64 0.027214
65 0.026351
66 0.024691
67 0.023096
68 0.021940
69 0.022201
70 0.022786
71 1.000000
72 0.051009
73 0.025830
74 0.020117
75 0.019287
76 0.017904
77 0.016325
78 0.015788
79 0.015999
80 0.016520
81 1.000000
82 0.046712
83 0.020719
84 0.016064
85 0.014697
86 0.014160
87 0.012744
88 0.012044
89 0.012240
90 0.012516
91 1.000000
92 0.043424
93 0.018115
94 0.013607
95 0.012467
96 0.011735
97 0.010938
98 0.010286
99 0.010612
100 0.010645
