4.771213 0.060766
6.020600 0.033292
6.989700 0.018429
7.781513 0.010419
8.450980 0.005905
9.030900 0.003365
10.000000 0.001163
10.413927 0.000707
10.791812 0.000453
11.139434 0.000279
11.461280 0.000189
11.760913 0.000114
12.041200 0.000075
12.304489 0.000047
12.552725 0.000033
12.787536 0.000020
13.010300 0.000011
#14.771213 0.000000
#16.020600 0.000000
#16.989700 0.000000
#17.781513 0.000000
