1 0.132962
2 0.099216
3 0.097809
4 0.097750
5 0.097745
6 0.097745
7 0.097745
8 0.097745
9 0.097745
10 0.097745
11 0.097745
12 0.097745
13 0.097745
14 0.097745
15 0.097745
16 0.097745
17 0.097745
18 0.097745
19 0.097745
20 0.097745
21 0.097745
22 0.097745
23 0.097745
24 0.097745
25 0.097745
26 0.097745
27 0.097745
28 0.097745
29 0.097745
30 0.097745
31 0.019312
32 0.016828
33 0.016998
34 0.017047
35 0.017055
36 0.017056
37 0.017056
38 0.017056
39 0.017056
40 0.017056
41 0.017056
42 0.017056
43 0.017056
44 0.017056
45 0.017056
46 0.017056
47 0.017056
48 0.017056
49 0.017056
50 0.017056
51 0.017056
52 0.017056
53 0.017056
54 0.017056
55 0.017056
56 0.017056
57 0.017056
58 0.017056
59 0.017056
60 0.017056
61 0.015369
62 0.015315
63 0.015313
64 0.015313
65 0.015313
66 0.015313
67 0.015313
68 0.015313
69 0.015313
70 0.015313
71 0.015313
72 0.015313
73 0.015313
74 0.015313
75 0.015313
76 0.015313
77 0.015313
78 0.015313
79 0.015313
80 0.015313
81 0.015313
82 0.015313
83 0.015313
84 0.015313
85 0.015313
86 0.015313
87 0.015313
88 0.015313
89 0.015313
90 0.015313
