1 1.000000
2 0.335970
3 0.258040
4 0.221257
5 0.198079
6 0.183398
7 0.176042
8 0.170410
9 0.166797
10 0.165820
11 1.000000
12 0.239030
13 0.187728
14 0.163672
15 0.152344
16 0.142025
17 0.135807
18 0.132227
19 0.131217
20 0.129980
21 1.000000
22 0.191829
23 0.144434
24 0.120508
25 0.106576
26 0.098665
27 0.094368
28 0.091016
29 0.089193
30 0.089193
31 1.000000
32 0.147982
33 0.103841
34 0.083464
35 0.073828
36 0.066862
37 0.062077
38 0.059310
39 0.058691
40 0.058073
41 1.000000
42 0.115072
43 0.075911
44 0.056738
45 0.048698
46 0.043555
47 0.039844
48 0.038704
49 0.036882
50 0.036361
51 1.000000
52 0.095638
53 0.056934
54 0.039128
55 0.033431
56 0.028483
57 0.026074
58 0.024870
59 0.024284
60 0.023828
61 1.000000
62 0.080729
63 0.042480
64 0.029264
65 0.022949
66 0.019824
67 0.017643
68 0.017578
69 0.016895
70 0.016341
71 1.000000
72 0.073633
73 0.035710
74 0.023503
75 0.018359
76 0.015690
77 0.013639
78 0.012891
79 0.012305
80 0.012565
81 1.000000
82 0.070052
83 0.031966
84 0.019727
85 0.014746
86 0.012467
87 0.011556
88 0.010872
89 0.009961
90 0.010156
91 1.000000
92 0.067741
93 0.030176
94 0.017415
95 0.013021
96 0.010742
97 0.009668
98 0.008984
99 0.008984
100 0.009049
