1 0.726842
2 0.643640
3 0.628941
4 0.627493
5 0.627827
6 0.628016
7 0.628048
8 0.628045
9 0.628042
10 0.628042
11 0.623252
12 0.586907
13 0.595036
14 0.596881
15 0.597203
16 0.597203
17 0.597209
18 0.597203
19 0.597205
20 0.597203
21 0.594007
22 0.538161
23 0.538228
24 0.540579
25 0.541317
26 0.541476
27 0.541504
28 0.541507
29 0.541507
30 0.541506
31 0.565280
32 0.489126
33 0.479861
34 0.479845
35 0.480313
36 0.480519
37 0.480592
38 0.480614
39 0.480619
40 0.480619
41 0.540624
42 0.442283
43 0.426450
44 0.423754
45 0.423356
46 0.423333
47 0.423352
48 0.423364
49 0.423369
50 0.423370
51 0.519896
52 0.397569
53 0.376436
54 0.371915
55 0.370713
56 0.370401
57 0.370339
58 0.370336
59 0.370337
60 0.370337
61 0.504970
62 0.360377
63 0.333091
64 0.326730
65 0.324895
66 0.324388
67 0.324281
68 0.324273
69 0.324277
70 0.324278
71 0.494540
72 0.332444
73 0.298797
74 0.290222
75 0.287683
76 0.286978
77 0.286817
78 0.286791
79 0.286786
80 0.286783
81 0.487523
82 0.313176
83 0.274108
84 0.263345
85 0.260018
86 0.259035
87 0.258767
88 0.258696
89 0.258671
90 0.258659
91 0.483133
92 0.300656
93 0.257450
94 0.244862
95 0.240804
96 0.239515
97 0.239113
98 0.238982
99 0.238930
100 0.238906
